ID,Disease Domain,News Title,News Snippet,Source Domain,Label
RHR458,Public Health,Trump FY 2026 budget proposes eliminating CDC chronic disease programs,President Trump's FY 2026 budget proposed eliminating the CDC's chronic disease and injury prevention programs entirely.,yerepouni-news.com,Real
RHR459,Public Health,Trump FY 2026 budget proposes 50% reduction in CDC funding,Trump's FY 2026 budget proposes a 50% reduction in CDC's funding.,jamanetwork.com,Real
RHR460,Public Health,CDC National Center for Chronic Disease Prevention would be eliminated,The National Center for Chronic Disease Prevention and Health Promotion would be eliminated.,jamanetwork.com,Real
RHR461,Cardiology,Social determinants of health featured in Mayo Clinic Proceedings,This month's editorial encompasses 3 articles spotlighting aspects of social determinants of health and disease.,mayoclinicproceedings.org,Real
RHR462,Cardiology,Women's health and hypertension featured in Mayo Clinic Proceedings,This month's editorial encompasses articles spotlighting aspects of women's health and hypertension.,mayoclinicproceedings.org,Real
RHR463,Cardiology,Most people with familial hypercholesterolemia go undiagnosed,Current genetic screening guidelines fail to identify most people with familial hypercholesterolemia.,eurekalert.org,Real
RHR464,Cardiology,Familial hypercholesterolemia can cause early heart disease,Inherited condition can cause dangerously high cholesterol and early heart disease.,eurekalert.org,Real
RHR465,Cardiology,Mayo Clinic leads US News Best Hospitals rankings for 2025-2026,"Mayo Clinic again leads US News & World Report's ""Best Hospitals"" rankings for 2025-2026.",communityengagement.mayoclinic.org,Real
RHR466,Cardiology,Mayo Clinic ranked #1 for 36th time since rankings began,The 36th time since the rankings began.,communityengagement.mayoclinic.org,Real
RHR467,Oncology,Mayo Clinic chemotherapy at home study published in NEJM Catalyst,Study published in NEJM Catalyst demonstrated chemotherapy safety in patients' homes.,eurekalert.org,Real
RHR468,Oncology,Home-based chemotherapy aims to expand access to cancer care,Goal of expanding access to high-quality cancer care and reducing barriers to clinical trial participation.,eurekalert.org,Real
RHR469,Oncology,Mayo Clinic Cancer CARE Beyond Walls combines virtual care and remote monitoring,"Model combines virtual care, remote patient monitoring and in-home clinical services.",eurekalert.org,Real
RHR470,Oncology,Mayo Clinic Comprehensive Cancer Center NCI-designated,Designated as a comprehensive cancer center by the National Cancer Institute.,eurekalert.org,Real
RHR471,Digital Health,Mayo Clinic and Microsoft collaboration aims to expand access to healthcare expertise,Collaboration aims to expand access to Mayo Clinic's trusted healthcare expertise.,eurekalert.org,Real
RHR472,Digital Health,Frontier AI model supports broadest scope of clinical reasoning,Model capable of supporting the broadest scope of clinical reasoning and healthcare use cases.,eurekalert.org,Real
RHR473,Digital Health,Frontier AI model to be owned by Mayo Clinic,The frontier AI model will be owned by Mayo Clinic.,eurekalert.org,Real
RHR474,Digital Health,Microsoft Azure Foundry to make Mayo Clinic AI model available,Microsoft plans to make the model available through Azure Foundry APIs.,eurekalert.org,Real
RHR475,Digital Health,Mayo Clinic Platform launched seven years ago,"Seven years ago, Mayo Clinic launched Mayo Clinic Platform.",eurekalert.org,Real
RHR476,Digital Health,"Mustafa Suleyman calls Mayo collaboration ""best imaginable""","""Mayo has unparalleled clinical expertise... thrilled to partner.""",eurekalert.org,Real
RHR477,Digital Health,Frontier medical intelligence is around the corner,"""Frontier medical intelligence is around the corner.""",eurekalert.org,Real
RHR478,Digital Health,AI model purpose-built for healthcare with real-world validation,Purpose-built for healthcare and initially deployed within Mayo Clinic's trusted clinical environment.,eurekalert.org,Real
RHR479,Digital Health,Healthcare AI requires deep clinical context and rigorous governance,"Healthcare AI requires deep clinical context, longitudinal understanding, rigorous governance.",eurekalert.org,Real
RHR480,Digital Health,Mayo Clinic committed to putting patients first in AI,"""Mayo Clinic is committed to putting patients first, and we have long believed AI can help transform healthcare.""",eurekalert.org,Real
RHR481,Genetics,Mayo Clinic genomic study published in Genetics in Medicine,The study was published in Genetics in Medicine.,eurekalert.org,Real
RHR482,Genetics,Study helps define blueprint for integrating genomic insight into care,"""This study helps define the blueprint for integrating genomic insight into care at scale.""",eurekalert.org,Real
RHR483,Genetics,"Genetic counselors meet patients with surprise, anxiety and relief","""There can be surprise, anxiety, devastation, and at times relief.""",eurekalert.org,Real
RHR484,Genetics,Genetic counselors help patients understand health risks,"""Our role is to meet people in that moment and help them understand what their health risks might be.""",eurekalert.org,Real
RHR485,Genetics,Genomic screening part of Mayo Clinic Precure initiative,Genomic screening is one part of that initiative.,eurekalert.org,Real
RHR486,Genetics,Precure aims to detect disease earlier,Precure is Mayo Clinic's enterprise-wide effort to detect those early signals and intervene sooner.,eurekalert.org,Real
RHR487,Genetics,Most diseases begin with small shifts years before symptoms,"Most diseases don't arrive without warning. They begin with small shifts in genes, molecules, proteins and immune signals.",eurekalert.org,Real
RHR488,Genetics,Precure powered by advanced computing and AI,Powered by advanced computing and artificial intelligence.,eurekalert.org,Real
RHR489,Genetics,"Precure focuses on brain, heart, kidneys, liver and lungs","Currently focuses on five organ systems — the brain, heart, kidneys, liver and lungs.",eurekalert.org,Real
RHR490,Genetics,"Precure studies Alzheimer's, heart failure and chronic liver disease","Studying conditions such as Alzheimer's disease, heart failure and chronic liver disease.",eurekalert.org,Real
RHR491,Nutrition,Food Allergy Fund forum in Washington D.C. with HHS and FDA,"FAF hosted a forum with HHS Secretary Kennedy, FDA Chief Makary and NIH Director Bhattacharya.",foxnews.com,Real
RHR492,Nutrition,FDA Chief Makary explains microbiome evolution,Makary shared how the function of microbiomes has evolved over time.,foxnews.com,Real
RHR493,Nutrition,Gut bacteria normally live in balance,"The intestine hosts over a billion different types of bacteria, which normally live in balance.",foxnews.com,Real
RHR494,Nutrition,Modern diet and antibiotics alter gut balance,Modern-day diet and antibiotics alter gut balance.,foxnews.com,Real
RHR495,Nutrition,Gut disequilibrium can cause inflammation and health problems,Disequilibrium can cause inflammation and health problems.,foxnews.com,Real
RHR496,Nutrition,Gut health central to overall health,"""Gut health is central to overall health.""",foxnews.com,Real
RHR497,Nutrition,Some beneficial microbes missing in modern populations,Some beneficial microbes may be missing in modern populations.,foxnews.com,Real
RHR498,Nutrition,Siolta Therapeutics testing STMC-103H in newborns,Researchers at Siolta Therapeutics are testing STMC-103H.,foxnews.com,Real
RHR499,Nutrition,Phase 2 trial involves 238 newborns with family allergy history,Trial involving 238 newborns with a family history of allergies.,foxnews.com,Real
RHR500,Nutrition,STMC-103H could reduce food allergy risk by 77%,Early data suggests therapy could reduce risk of developing food allergies by 77%.,foxnews.com,Real
RHR501,Nutrition,Final STMC-103H results expected in early 2026,Final results are expected in early 2026.,foxnews.com,Real
RHR502,Nutrition,Food allergies may signal larger health crisis,"""Food allergies may be the canary in the coal mine for a much larger health crisis tied to the microbiome.""",foxnews.com,Real
RHR503,Nutrition,FAF launches Food Allergy Fund Microbiome Collective,FAF launched its Food Allergy Fund Microbiome Collective in New York City.,foxnews.com,Real
RHR504,Nutrition,Solving allergies could reveal how to prevent range of diseases,"""Solving allergies could reveal how to prevent and treat a range of diseases.""",foxnews.com,Real
RHR505,Nutrition,Food allergies affect one in 10 adults and one in 13 children,"Food allergies are widespread, affecting one in 10 adults and one in 13 children.",foxnews.com,Real
RHR506,Allergy,Peanut allergies among most prevalent food allergies in US,Peanut allergies are among the most prevalent food allergies in the US.,foxnews.com,Real
RHR507,Allergy,Early peanut introduction could reduce childhood allergies,New research shows early peanut introduction could significantly reduce childhood allergies.,foxnews.com,Real
RHR508,Allergy,Kennedy observes food allergies more common in children today,Secretary Kennedy observed food allergies far more common among children today.,foxnews.com,Real
RHR509,Allergy,Kennedy never met anyone with peanut allergy as a kid,"""When I was a kid, I never met anyone with a peanut allergy.""",foxnews.com,Real
RHR510,Allergy,Kennedy had 11 siblings and 71 cousins with no peanut allergies,"""I had 11 siblings and about 71 first cousins, and I didn't know a single person.""",foxnews.com,Real
RHR511,Allergy,Kennedy's son has severe anaphylactic allergies,"One of his sons has severe anaphylactic allergies to peanuts, tree nuts and several other foods.",foxnews.com,Real
RHR512,Allergy,Kennedy's son had 22 emergency room visits by age 2,"""By the time he was 2 years old, we'd been to the emergency room about 22 times.""",foxnews.com,Real
RHR513,Infectious Disease,WHO reports 174 cases in mild 2025-2026 outbreak,The 2025-2026 outbreak has been mild in comparison to the previous outbreak.,afro.who.int,Real
